48459577.0, 229141682, 2, 700.0, 181800.0
48459577.0, 229141681, 1, 600.0, 181800.0
48459577.0, 229141679, 9, 100.0, 181800.0
48459577.0, 229141677, 7, 300.0, 181800.0
47872179.0, 220899711, 1, 700.0, 181800.0
47872179.0, 220899705, 5, 500.0, 181800.0
44570211.0, 184105542, 2, 1900.0, 181800.0
43155590.0, 164837052, 2, 700.0, 181800.0
43155590.0, 164837044, 4, 200.0, 181800.0
43155590.0, 164837018, 8, 1200.0, 181800.0
42432889.0, 155040422, 2, 1750.0, 181800.0
42111519.0, 151385214, 4, 1500.0, 181800.0
41794654.0, 147472337, 7, 1000.0, 181800.0
41794654.0, 147472336, 6, 400.0, 181800.0
41794654.0, 147472330, 0, 200.0, 181800.0
41794654.0, 147472318, 8, 700.0, 181800.0
41162534.0, 138747702, 2, 800.0, 181800.0
41162533.0, 138747701, 1, 100.0, 181800.0
41162533.0, 138747695, 5, 400.0, 181800.0
41162533.0, 138747692, 2, 500.0, 181800.0
40841976.0, 134531552, 2, 500.0, 181800.0
40841976.0, 134531547, 7, 200.0, 181800.0
40841976.0, 134531546, 6, 1200.0, 181800.0
39446957.0, 113369683, 3, 300.0, 181800.0
39317509.0, 111181351, 1, 200.0, 181800.0
35505287.0, 38938481, 1, 93.0, 179000.0
35505237.0, 38937450, 0, 900.0, 179000.0
35505236.0, 38937442, 2, 100.0, 179000.0
56454414.0, 361404168, 8, 3734.0, 184300.0
56454413.0, 361404077, 7, 1000.0, 184300.0
56373726.0, 357909963, 3, 700.0, 184300.0
56373726.0, 357909959, 9, 400.0, 184300.0
56373726.0, 357909957, 7, 300.0, 184300.0
56373725.0, 357909935, 5, 1200.0, 184300.0
56373725.0, 357909934, 4, 400.0, 184300.0
56373725.0, 357909932, 2, 400.0, 184300.0
56316356.0, 355783230, 0, 300.0, 184300.0
56190216.0, 351075742, 2, 1865.0, 184300.0
56186973.0, 350913879, 9, 400.0, 184300.0
56186972.0, 350913826, 6, 500.0, 184300.0
56186972.0, 350913812, 2, 700.0, 184300.0
56186972.0, 350913806, 6, 300.0, 184300.0
56186972.0, 350913805, 5, 200.0, 184300.0
56186972.0, 350913798, 8, 700.0, 184300.0
56068349.0, 346503045, 5, 63.0, 184300.0
56002540.0, 344087029, 9, 50.0, 184300.0
53424854.0, 294355005, 5, 1000.0, 184300.0
34575857.0, 15765461, 1, 900.0, 184300.0
34572228.0, 15646543, 3, 600.0, 184300.0
34571299.0, 15605795, 5, 100.0, 184300.0
34571298.0, 15605792, 2, 700.0, 184300.0
34348657.0, 10179277, 7, 200.0, 184300.0
34348657.0, 10179276, 6, 100.0, 184300.0
57200727.0, 382570290, 0, 200.0, 182600.0
57094346.0, 380353388, 8, 100.0, 182600.0
57094302.0, 380352262, 2, 176.0, 182600.0
57094302.0, 380352248, 8, 200.0, 182600.0
57094302.0, 380352247, 7, 400.0, 182600.0
57094302.0, 380352244, 4, 300.0, 182600.0
57094302.0, 380352242, 2, 900.0, 182600.0
57094302.0, 380352239, 9, 400.0, 182600.0
57002706.0, 377834549, 9, 100.0, 182600.0
57002542.0, 377826695, 5, 100.0, 182600.0
50215849.0, 252854673, 3, 800.0, 182600.0
50215849.0, 252854672, 2, 100.0, 182600.0
50215849.0, 252854671, 1, 100.0, 182600.0
50215849.0, 252854670, 0, 1000.0, 182600.0
50215849.0, 252854669, 9, 700.0, 182600.0
50215848.0, 252854666, 6, 100.0, 182600.0
50093822.0, 251488068, 8, 1300.0, 182600.0
50093821.0, 251488056, 6, 2.0, 182600.0
50093821.0, 251488053, 3, 200.0, 182600.0
48908290.0, 234583301, 1, 2050.0, 182600.0
46875899.0, 209544585, 5, 100.0, 182600.0
40073548.0, 124463688, 8, 200.0, 180900.0
40073548.0, 124463686, 6, 1200.0, 180900.0
40073548.0, 124463680, 0, 1650.0, 180900.0
40065384.0, 124283649, 9, 1650.0, 180900.0
38670431.0, 99445587, 7, 30.0, 180900.0
38670426.0, 99445152, 2, 35.0, 180900.0
38614271.0, 98288074, 4, 15.0, 180900.0
38520544.0, 96273066, 6, 1900.0, 180900.0
38520544.0, 96273060, 0, 700.0, 180900.0
38520544.0, 96273059, 9, 700.0, 180900.0
35399345.0, 35347403, 3, 700.0, 180900.0
37536097.0, 77965058, 8, 300.0, 179800.0
37536097.0, 77965048, 8, 100.0, 179800.0
37536097.0, 77965043, 3, 700.0, 179800.0
37242990.0, 73096145, 5, 1250.0, 179800.0
37242990.0, 73096143, 3, 1550.0, 179800.0
37061487.0, 70234855, 5, 1100.0, 179800.0
36996852.0, 69294582, 2, 200.0, 179800.0
36175787.0, 53287236, 6, 100.0, 179800.0
36122703.0, 52498282, 2, 1083.0, 179800.0
56847761.0, 373398023, 3, 150.0, 183400.0
56816440.0, 372694837, 7, 200.0, 183400.0
56816440.0, 372694835, 5, 100.0, 183400.0
56816440.0, 372694833, 3, 200.0, 183400.0
56816440.0, 372694832, 2, 100.0, 183400.0
56816440.0, 372694828, 8, 300.0, 183400.0
56816440.0, 372694827, 7, 400.0, 183400.0
56816440.0, 372694820, 0, 500.0, 183400.0
50827698.0, 259671193, 3, 200.0, 183400.0
49532864.0, 243616548, 8, 100.0, 183400.0
34836494.0, 21912040, 0, 300.0, 183400.0
44684559.0, 185839100, 0, 1900.0, 181700.0
44684559.0, 185839080, 0, 1600.0, 181700.0
44627671.0, 185089360, 0, 300.0, 181700.0
44627671.0, 185089359, 9, 1200.0, 181700.0
44604582.0, 184740906, 6, 100.0, 181700.0
44604581.0, 184740894, 4, 100.0, 181700.0
44604581.0, 184740892, 2, 200.0, 181700.0
44604581.0, 184740891, 1, 200.0, 181700.0
42920956.0, 161423548, 8, 100.0, 181700.0
42920956.0, 161423538, 8, 700.0, 181700.0
42920955.0, 161423518, 8, 200.0, 181700.0
42920955.0, 161423517, 7, 200.0, 181700.0
42920955.0, 161423511, 1, 9.0, 181700.0
42844340.0, 160159619, 9, 200.0, 181700.0
42844340.0, 160159615, 5, 100.0, 181700.0
42795712.0, 159616670, 0, 10.0, 181700.0
42758179.0, 159190060, 0, 610.0, 181700.0
42710043.0, 158392053, 3, 1100.0, 181700.0
42631309.0, 157015888, 8, 1500.0, 181700.0
42013002.0, 150003580, 0, 700.0, 181700.0
42013002.0, 150003578, 8, 400.0, 181700.0
42013002.0, 150003577, 7, 300.0, 181700.0
41930651.0, 148905556, 6, 2060.0, 181700.0
40807819.0, 134153726, 6, 15.0, 181700.0
40807805.0, 134152980, 0, 1350.0, 181700.0
40665259.0, 132366483, 3, 1300.0, 181700.0
40600244.0, 131431336, 6, 376.0, 181700.0
56488032.0, 362663175, 5, 700.0, 184200.0
56488032.0, 362663173, 3, 100.0, 184200.0
56464786.0, 361820928, 8, 300.0, 184200.0
56464786.0, 361820921, 1, 100.0, 184200.0
56324970.0, 355960313, 3, 1100.0, 184200.0
51441813.0, 267238981, 1, 100.0, 184200.0
57017034.0, 378297969, 9, 100.0, 182500.0
57017034.0, 378297959, 9, 300.0, 182500.0
57017034.0, 378297957, 7, 200.0, 182500.0
57017034.0, 378297947, 7, 100.0, 182500.0
57017034.0, 378297946, 6, 100.0, 182500.0
57017034.0, 378297945, 5, 500.0, 182500.0
57004613.0, 377917551, 1, 200.0, 182500.0
57004613.0, 377917542, 2, 200.0, 182500.0
57004613.0, 377917527, 7, 200.0, 182500.0
57004613.0, 377917525, 5, 300.0, 182500.0
57004613.0, 377917522, 2, 400.0, 182500.0
57004613.0, 377917518, 8, 100.0, 182500.0
57004613.0, 377917510, 0, 400.0, 182500.0
57004612.0, 377917465, 5, 1950.0, 182500.0
50460455.0, 255248949, 9, 200.0, 182500.0
50460455.0, 255248948, 8, 1200.0, 182500.0
50292691.0, 253558921, 1, 2069.0, 182500.0
50292690.0, 253558906, 6, 600.0, 182500.0
50019532.0, 250611943, 3, 2350.0, 182500.0
49263945.0, 239304837, 7, 3100.0, 182500.0
49179000.0, 238122531, 1, 600.0, 182500.0
49179000.0, 238122530, 0, 941.0, 182500.0
49179000.0, 238122527, 7, 182.0, 182500.0
49179000.0, 238122524, 4, 100.0, 182500.0
49045691.0, 236145238, 8, 300.0, 182500.0
49045691.0, 236145234, 4, 300.0, 182500.0
49045691.0, 236145232, 2, 100.0, 182500.0
49045691.0, 236145227, 7, 300.0, 182500.0
49045691.0, 236145226, 6, 300.0, 182500.0
49045691.0, 236145223, 3, 700.0, 182500.0
48939993.0, 235049844, 4, 900.0, 182500.0
45930514.0, 199389031, 1, 1700.0, 182500.0
45930514.0, 199389030, 0, 1700.0, 182500.0
45930514.0, 199389015, 5, 2400.0, 182500.0
38894285.0, 103277293, 3, 1200.0, 180800.0
38894285.0, 103277288, 8, 700.0, 180800.0
38894285.0, 103277287, 7, 200.0, 180800.0
38886754.0, 103132284, 4, 1025.0, 180800.0
38857391.0, 102577120, 0, 700.0, 180800.0
38857391.0, 102577113, 3, 600.0, 180800.0
38401752.0, 93789186, 6, 100.0, 180800.0
35403653.0, 35536629, 9, 600.0, 180800.0
37014686.0, 69489630, 0, 1200.0, 179700.0
37014686.0, 69489624, 4, 100.0, 179700.0
37014686.0, 69489618, 8, 300.0, 179700.0
36319173.0, 56257743, 3, 1000.0, 179700.0
36313799.0, 56016855, 5, 2402.0, 179700.0
35999061.0, 50025959, 9, 1000.0, 179700.0
35865769.0, 47090066, 6, 152.0, 179700.0
35819170.0, 46156116, 6, 900.0, 179700.0
35630937.0, 42027471, 1, 800.0, 179700.0
35445267.0, 36886538, 8, 550.0, 179700.0
56648781.0, 367704654, 4, 300.0, 183300.0
56648780.0, 367704559, 9, 200.0, 183300.0
56648780.0, 367704556, 6, 400.0, 183300.0
56648780.0, 367704552, 2, 100.0, 183300.0
56648780.0, 367704546, 6, 400.0, 183300.0
56600397.0, 366284688, 8, 400.0, 183300.0
55819435.0, 337310896, 6, 100.0, 183300.0
55330292.0, 326653044, 4, 100.0, 183300.0
55330292.0, 326653040, 0, 700.0, 183300.0
50957748.0, 261509163, 3, 100.0, 183300.0
49787384.0, 247793894, 4, 800.0, 183300.0
49787383.0, 247793893, 3, 700.0, 183300.0
34491523.0, 13581455, 5, 596.0, 183300.0
34491523.0, 13581429, 9, 100.0, 183300.0
34487406.0, 13500008, 8, 472.0, 183300.0
34469389.0, 13066200, 0, 400.0, 183300.0
34242320.0, 7541439, 9, 100.0, 183300.0
57573313.0, 391925718, 8, 1100.0, 181600.0
57573313.0, 391925714, 4, 1100.0, 181600.0
57573313.0, 391925710, 0, 1100.0, 181600.0
57573313.0, 391925706, 6, 700.0, 181600.0
57573313.0, 391925705, 5, 700.0, 181600.0
57573313.0, 391925703, 3, 1600.0, 181600.0
48414339.0, 228601736, 6, 500.0, 181600.0
48414338.0, 228601656, 6, 2450.0, 181600.0
44709658.0, 186185114, 4, 263.0, 181600.0
41350025.0, 140929444, 4, 500.0, 181600.0
41293509.0, 140091304, 4, 200.0, 181600.0
41293509.0, 140091298, 8, 100.0, 181600.0
41293509.0, 140091294, 4, 700.0, 181600.0
41293509.0, 140091293, 3, 860.0, 181600.0
40605249.0, 131470974, 4, 100.0, 181600.0
39167539.0, 108567976, 6, 400.0, 181600.0
39167539.0, 108567975, 5, 300.0, 181600.0
39167539.0, 108567971, 1, 700.0, 181600.0
39167539.0, 108567968, 8, 100.0, 181600.0
56476902.0, 362283241, 1, 400.0, 184100.0
56476902.0, 362283238, 8, 100.0, 184100.0
56476902.0, 362283222, 2, 600.0, 184100.0
56476902.0, 362283212, 2, 200.0, 184100.0
56476901.0, 362283202, 2, 700.0, 184100.0
56476901.0, 362283195, 5, 200.0, 184100.0
56407938.0, 359386900, 0, 400.0, 184100.0
56407938.0, 359386884, 4, 100.0, 184100.0
56048833.0, 345766473, 3, 326.0, 184100.0
56011117.0, 344480108, 8, 400.0, 184100.0
52416876.0, 279843052, 2, 200.0, 184100.0
51709568.0, 270248698, 8, 648.0, 184100.0
51709332.0, 270239638, 8, 4041.0, 184100.0
51438331.0, 267185415, 5, 100.0, 184100.0
57229991.0, 383217083, 3, 5775.0, 182400.0
57223532.0, 383037707, 7, 400.0, 182400.0
57223532.0, 383037706, 6, 400.0, 182400.0
57223531.0, 383037698, 8, 700.0, 182400.0
57223531.0, 383037690, 0, 200.0, 182400.0
57042726.0, 379063481, 1, 1950.0, 182400.0
55647446.0, 333188848, 8, 300.0, 182400.0
50619973.0, 256551752, 2, 800.0, 182400.0
50298174.0, 253681809, 9, 200.0, 182400.0
50298174.0, 253681798, 8, 800.0, 182400.0
50298174.0, 253681796, 6, 300.0, 182400.0
50298174.0, 253681794, 4, 200.0, 182400.0
50298174.0, 253681775, 5, 700.0, 182400.0
50187512.0, 252606396, 6, 100.0, 182400.0
50187512.0, 252606390, 0, 2600.0, 182400.0
49282566.0, 239578828, 8, 1200.0, 182400.0
49282566.0, 239578825, 5, 500.0, 182400.0
49282566.0, 239578818, 8, 2350.0, 182400.0
47089162.0, 211857736, 6, 1720.0, 182400.0
46602053.0, 206302511, 1, 400.0, 182400.0
46602052.0, 206302503, 3, 300.0, 182400.0
46602052.0, 206302501, 1, 1200.0, 182400.0
46164445.0, 202247036, 6, 1750.0, 182400.0
45608024.0, 195953720, 0, 100.0, 182400.0
